seed,hopper-medium-replay_ST4,hopper-medium-replay_ST2,hopper-medium-replay_ST1,walker2d-medium-replay_ST4,walker2d-medium-replay_ST2,walker2d-medium-replay_ST1
71,0.10846062393208215,0.114979283374233,0.11710106977288076,0.09203136906565051,0.07126248458396864,0.025250095377273817
72,0.10829162825097353,0.10707258964726393,0.10054962795418812,0.0938982835912276,0.055875666754203336,0.04639436854196991
73,0.11148002879601437,0.11615308110920647,0.10218718895359963,0.09047650298683324,0.0775874370777814,0.0775914491306428
74,0.10964097889640381,0.10709180220222508,0.10363055868714423,0.08924069194922758,0.07262942690269825,0.04419445720209089
75,0.10639373040254266,0.11168854787296523,0.10626200466037954,0.07813132525594314,0.08101536228512046,0.07187892870404683
76,0.10914026199958644,0.11168641723887056,0.1014094028312091,0.07569069790275129,0.07518142133054015,0.08610927810536588
77,0.10719757676557815,0.10621186320227065,0.09689347918847652,0.08627101405626746,0.07562494883142538,0.05629400844150848
78,0.10686703016566212,0.1072015431096079,0.11018853978442297,0.09481132438310862,0.07835142972969976,0.06995683199308667
79,0.10706856521566023,0.11038272349542773,0.11753147534188699,0.08217553410962879,0.0763434394252375,0.07277385787456084
80,0.11056939503378767,0.1112914652854745,0.10725886605919914,0.08727307135765675,0.07042731107297898,0.020836299739028428
81,0.10597423104627104,0.10808861033216842,0.1086172342639207,0.07680068372106476,0.06431540845470522,0.07510212263990244
82,0.1081279302660777,0.11991055529985495,0.1139756005815939,0.07818886452970178,0.0984042750412638,0.07733397191468097
83,0.10739094566267993,0.11093987081349865,0.10066518745098886,0.07372626788448867,0.07051906076474393,0.0149679700007025
84,0.10970001922373593,0.10127325809665555,0.10926922339681489,0.08164629999058431,0.07388800801554626,0.07883406098025773
85,0.11068222683605244,0.10711935476225327,0.08941522616197782,0.08824113527915532,0.058224445176504776,0.07613594547531934
86,0.10734615345867012,0.10759388339362903,0.11544068571632816,0.08549586540889191,0.08846565617628331,0.1093645456884948
87,0.11164875909147429,0.11988647245620154,0.10821315425101771,0.08717305563592466,0.07315966146196694,0.12088401221043336
88,0.1054574235772181,0.11056855515103514,0.11684006776024579,0.0885665145703805,0.07959135654819455,0.03111683283320878
89,0.10689198094013155,0.10545411087241656,0.11114368129766142,0.08585071920192783,0.07852568796633684,0.14840959835963483
90,0.10596069559686068,0.11392191668054606,0.11648368940129383,0.08340652180407103,0.06875540677573799,0.07015375790787418
91,0.10862695768593592,0.11195169426123315,0.0975842474790322,0.0890546210735942,0.0709147845186164,0.06771362012485732
92,0.1115384417253565,0.10592524371161545,0.10653167341462554,0.07956420252215157,0.06982940778827589,0.06172234114701714
93,0.10907417539707627,0.1030282538424353,0.09127820362069564,0.11395783610336345,0.08544104510306873,0.12692460930394492
94,0.10623414197621638,0.11276606808068854,0.11406753382538738,0.09187501664294119,0.07611170546525889,0.0697363587731526
95,0.10850556537801201,0.11558758377507407,0.12291210583125056,0.08544890825550751,0.07328028195174596,0.030574343264292852
96,0.10852366671877367,0.10923859602339153,0.08979583095579095,0.08586528107321288,0.06879290699285573,0.10178388842197635
97,0.11202667175927836,0.11348728204251567,0.1155937933508749,0.08465002105672333,0.08136020656162596,0.10241167547502905
98,0.10683551577070827,0.10772724780880821,0.11590799647344784,0.08866221654900809,0.07593135156471369,0.10805618690794358
99,0.1085885224818769,0.10935811890806224,0.09547687898690474,0.08541738425324698,0.07697357861808818,0.11114084561696647
100,0.10706405431811458,0.10390376137387436,0.11141757013377594,0.08688129543126447,0.06306347830585057,0.11774120357638836
