seed,hopper-medium-replay_ST4,hopper-medium-replay_ST2,hopper-medium-replay_ST1,walker2d-medium-replay_ST4,walker2d-medium-replay_ST2,walker2d-medium-replay_ST1
39,0.16688864832023137,0.08674066313512171,0.07189026921033358,0.054524172712396825,0.04911269075133995,0.07973537463646385
40,0.09905746715445567,0.09254865866622851,0.04918370349480171,0.08524718444803217,0.019333927242233102,0.08071626988054566
41,0.12095617621662651,0.03928839694049608,0.06227728884875562,0.025304461214665862,0.05315358514782064,0.0611368984462156
42,0.12357320667765317,0.10846683262224006,0.0340004757529791,0.0657253125598223,0.008612921183947292,0.07700262969253902
43,0.09166686150187973,0.06498026451362189,0.03880314968999009,0.05127080470213667,0.010223335151713394,0.05283463616679058
44,0.11974682886879923,0.08409368356270605,0.09784399082307414,0.06956181454857557,0.05730396240070473,0.07332925270656071
45,0.10368283133225227,0.04852674927633562,0.06531438524129125,0.014642519747032436,0.05906240208891609,0.06268039708083804
46,0.10747023432882824,0.07413961991125026,0.06022642468241499,0.0668261409885594,0.0429160191754223,0.08164455204045472
47,0.1198164092108259,0.025683897598694858,0.09656732640201723,0.05912565002022379,0.005220741644327294,0.01051824782940487
48,0.11989136925221061,0.06462697294557652,0.03075653112163385,0.09388245491240438,0.06088145571642794,0.05729134435254606
49,0.09679249927284464,0.09543428397896918,0.06568559864232398,0.06724088725149603,0.0655988478583065,0.014603602793117286
50,0.10596988054570196,0.012640472990606074,0.01442071193864656,0.0577287713811936,0.01858651272894848,0.07365210850346264
51,0.1431623691749674,0.06780872784346755,0.0542866955412445,0.05550331237071967,0.05604154019977672,0.05471466447042985
52,0.08923767371810833,0.05992811341949933,0.10009373198413409,0.024893755483655314,0.005909469158295546,0.049803368467619985
53,0.08424401961231891,0.06679896463657027,0.017944529411934036,0.04684963045698217,0.05945162923842245,0.04397054046938218
54,0.12592820375959232,0.04083609890302254,0.05230927598323815,0.030483271827144703,0.0030914441610859896,0.03929307364261995
55,0.09838745905847521,0.030005383164701246,0.07348546547743391,0.06247615614846797,0.06131025308614445,0.04436652775467416
56,0.12218716016788081,0.08087864003156832,0.10009803100395726,0.11283142737600503,0.06127287929435645,0.008188304016663399
57,0.0938366082664072,0.08325261335997486,0.08093374422870339,0.031366420077760436,0.01340011805116834,0.0005960431644128326
58,0.1044647186271715,0.12535080584149888,0.06306786630596939,0.008894583255365445,0.08045109661918232,0.04672490800226168
59,0.10338019674050848,0.016478880463638348,0.06330599769585932,0.06105508362081099,0.0503584551226019,0.006402448106305926
60,0.08915194961691776,0.07057356573513227,0.0772622611447589,0.056612249274230475,0.013322912630314989,0.04208279649263474
61,0.08568560964201179,0.08962339868660729,0.06391870844774734,0.08284852000976263,0.03259328799511053,0.05118148486395313
62,0.09428072503506825,0.07455369045389819,0.08162485102185615,0.057755992688968645,0.047735724834647816,0.04269691070150144
63,0.09887854627880269,0.04555959400727556,0.058299848559802366,0.06371845654155311,0.06047299777561476,0.014899841419905762
64,0.10904619143015576,0.0855562365214187,0.01626416553944636,0.07877153288505809,0.060030348569900395,0.033596577890025035
65,0.10128879235828031,0.07803331384874089,0.014224748962913258,0.05160708711772784,0.0658212802312791,0.017216349227549527
66,0.11634040577376988,0.07894345474251294,0.01778390586696892,0.10249189083567985,0.017520771926791235,0.06131024236243014
67,0.08015537657748453,0.0934118401544179,0.08625955512144848,0.062332111100801425,0.09827700181580577,-0.0028238127779848386
68,0.0854375833211904,0.016824127741846585,0.015027990997321763,0.06112137142782729,0.03136625998859744,0.00960354697241676
69,0.11255912595069063,0.05203914679000695,0.059097848580140375,0.07188296429166587,0.018014118972342282,0.07449224090979528
70,0.11488647334625635,0.04146047887863181,0.10809480071462926,0.0615168383449792,0.05576118642726666,0.005674937574334723
71,0.10288334771267268,0.06729282670095516,0.04851642095357677,0.056024994501139784,0.07677554895577873,0.009284531446621103
72,0.09417763569656247,0.02376714430680148,0.05951780603065998,0.0631105468955676,0.045114054539876304,0.047773658539517976
73,0.101330585569454,0.053734925033389065,0.08742337214786401,0.07252026387901266,0.07318252515374431,0.011757419325892143
74,0.095508110032429,0.10640818289524905,0.08850457537697833,0.079204956314182,0.08563398320249559,0.039587347879965144
