seed,hopper-medium-replay_ST4,hopper-medium-replay_ST2,hopper-medium-replay_ST1,walker2d-medium-replay_ST4,walker2d-medium-replay_ST2,walker2d-medium-replay_ST1
72,0.1069784202939782,0.09991221706869004,0.10054962795418812,0.09205816121344343,0.09420365951798786,0.04639436854196991
73,0.11615637492322323,0.11285275429978385,0.10218718895359963,0.13046850114237266,0.08444987589433499,0.0775914491306428
74,0.11410617199496889,0.14259540290328587,0.10363055868714423,0.08706959774597493,0.03527828369330334,0.04419445720209089
75,0.10149888635797812,0.0991202722854328,0.10626200466037954,0.06571556617237077,0.06954018885214747,0.07187892870404683
76,0.10992821272314197,0.10699230173593048,0.1014094028312091,0.06941988907349196,0.0606334017643115,0.08610927810536588
77,0.11167038565986209,0.10586599980128507,0.09689347918847652,0.07077623627640932,0.09241439682288265,0.05629400844150848
78,0.11250973752555923,0.10660534597202218,0.11018853978442297,0.06943110798735615,0.04949681644277167,0.06995683199308667
79,0.12081209713695992,0.09234255193914186,0.11753147534188699,0.06291460116053577,0.16391324394132753,0.07277385787456084
80,0.11161922585482321,0.10306912902199704,0.10725886605919914,0.1021754889774947,0.07342679842741054,0.020836299739028428
81,0.1120926879565936,0.10665806256664129,0.1086172342639207,0.1440921816299287,0.02290797796643905,0.07510212263990244
82,0.10638210284368725,0.14459514739894996,0.1139756005815939,0.06653262080465917,0.057230682347786395,0.07733397191468097
83,0.10985684040568439,0.10119163825041345,0.10066518745098886,0.06771894926828904,0.08186787586701855,0.0149679700007025
84,0.11099875145408365,0.10627138572534385,0.10926922339681489,0.07238007337815147,0.06832546509754935,0.07883406098025773
85,0.11583689127998682,0.11238817299733464,0.08941522616197782,0.07973885710289548,0.09473414383033793,0.07613594547531934
86,0.11556890817233662,0.10721975435606548,0.11544068571632816,0.08842907184762086,0.055758720097551305,0.1093645456884948
87,0.11098032901452662,0.10738360543701381,0.10821315425101771,0.0350427666664719,0.12173208659420827,0.12088401221043336
