seed,hopper-medium-replay_ST4,hopper-medium-replay_ST2,hopper-medium-replay_ST1,walker2d-medium-replay_ST4,walker2d-medium-replay_ST2,walker2d-medium-replay_ST1
18,0.006843452129383505,0.09818407101879853,0.049853488911791685,0.05339544058686435,0.0564041028144913,-0.0018773446992007303
19,0.008874761136459606,0.10266632216539465,0.10963150061359156,0.05362330089581143,0.0526339411612237,-0.0005344145104109012
20,0.006761834386060467,0.09454736523379294,0.10958230779985866,0.05213954021382835,0.052742004411075634,0.0004903057441197964
21,0.007960130850886463,0.1329006917662734,0.07106681967755468,0.051641939050649906,0.053125925109105195,0.08051129952081079
22,0.006739186656676826,0.08156342941118677,0.10007843586482791,0.05421756014563462,0.05489450020017649,-0.007103347916318953
23,0.006799981624751494,0.09763905739364623,0.009518019957657537,0.053007886319988824,0.051193820065552294,-5.367483153237447e-06
24,0.006650152496650135,0.09168217012102689,0.009505586137650601,0.05151845378443035,0.05670801227496926,0.08102565292249135
25,0.008596142121595124,0.09352580387300662,0.010218686816731498,0.05263432473663877,0.05290190789959168,0.08981463846150912
26,0.006725769836062024,0.07573411200562122,0.04574563303029572,0.05360826064783667,0.057867037643555996,0.009379241649663306
27,0.006459112840695893,0.08052979130363427,0.12051807687516555,0.05134375616191629,0.0563480814127238,0.002252821480276756
28,0.008746387946172142,0.09689502051092537,0.022848843707174465,0.05255495888672664,0.05265426528186395,-0.003393138343016884
29,0.008664454833904234,0.08913262694103807,0.14573674782501048,0.05238188847578137,0.052579079996037933,0.0014229750921420752
30,0.006681983763768849,0.0822308765860922,0.009305118926484219,0.051422974366969874,0.05473055921828059,-0.0002193805364324075
31,0.006484068951645598,0.09407600563580704,0.042432489026750966,0.0500127908709251,0.054623756055903264,0.09185666393204413
32,0.006782335858818559,0.10092913702117898,0.06766151770214558,0.05466300842062313,0.05931750147898409,-0.0010624785395490425
33,0.007827267823063616,0.09003019432157217,0.04741400921800585,0.0530434844320307,0.052584301765156834,0.10602853492564462
34,0.0068863454858170674,0.09902082798523228,0.008199106510243899,0.05556564295979382,0.0658934900550884,-0.0001633522538735834
35,0.008669890320568094,0.09972788855925721,0.009230584135825155,0.050888369782949965,0.05219854223232859,-0.0008897392876608945
36,0.006482555159250266,0.09906921691010107,0.02834202819124914,0.052659957789600836,0.052979183049526826,-0.0010948651689948903
